지역합,POS코드,판매점명,주소,총실적,거래점1,실적1,거래점2,실적2,위도,경도
부산 부산진구,P239139,원(ONE)텔레콤,부산 부산진구 동천로107번길 7,2,에스엠,2,,0,35.158249,129.061736
울산 중구,P239913,하나로스마트,울산 중구 번영로 573,2,에스엠,2,,0,35.56916801,129.3445821
부산 북구,P239933,신동만덕,부산 북구 만덕1로24번길 14,2,에스엠,2,,0,35.21479944,129.03539
경북 안동시,P240131,010안동,경북 안동시 남문로 10-4,2,도매직영,2,,0,36.56379687,128.7300153
경남 창원시,P241431,폰아라,경남 창원시 의창구 원이대로55번길 21-4,2,에스엠,2,,0,35.25861678,128.6363603
부산 금정구,P241789,운성상사,부산 금정구 동부곡로 8,2,수인,2,,0,35.22562276,129.0925774
경북 김천시,P242288,일신통신,경북 김천시 김천로 16,2,도매직영,2,,0,36.12501757,128.105559
대구 동구,P244102,미담통신,대구 동구 신성로 23,2,뉴에이스,2,,0,35.87800952,128.610087
대구 달서구,P245877,삼일통신,대구 달서구 월배로 447,2,뉴에이스,1,마라톤,1,35.83355755,128.5539318
경남 진주시,P246536,자바텔레콤,경남 진주시 촉석로186번길 7,2,수인,1,도매직영,1,35.19291564,128.0766486
대구 북구,P247088,라이온모바일,대구 북구 침산남로 122-6,2,유모스트,2,,0,35.88789911,128.5883977
울산 남구,P247856,아이텔레콤,울산 남구 삼산로93번길 43,2,메타,2,,0,35.5388015,129.3162881
대구 달서구,P248140,남매상인,대구 달서구 상인서로 39,2,유모스트,2,,0,35.81322913,128.5449621
부산 동래구,P249150,베스트,부산 동래구 안락로 23,2,에스엠,2,,0,35.20070895,129.0998165
경북 칠곡군,P250814,대구텔레콤,경북 칠곡군 왜관읍 중앙로 252,2,뉴에이스,2,,0,35.99731701,128.3987826
울산 중구,P250979,휴대폰세상연합회,울산 중구 곽남길 12,2,유모스트,2,,0,35.56899788,129.34241
경북 칠곡군,P251995,세화통신,경북 칠곡군 동명면 금암중앙길 34-1,2,뉴에이스,2,,0,35.9821012,128.5537025
대구 수성구,P252079,성광통신,대구 수성구 수성로 262,2,에스엠,2,,0,35.84877053,128.6132974
대구 달서구,P254643,CP텔레콤_월성,대구 달서구 월성로 20,2,수인,2,,0,35.83158898,128.5331529
울산 울주군,P254647,ET모바일,울산 울주군 온양읍 솔밭1길 25,2,메타,2,,0,35.40699467,129.2870201
부산 해운대구,P254792,블루통신,부산 해운대구 윗반송로51번길 96,2,유모스트,2,,0,35.23131854,129.156345
경남 거제시,P255587,고현텔레콤,경남 거제시 거제중앙로 1911-1,2,에스엠,2,,0,34.88870182,128.6227148
울산 남구,P256170,휴대폰나라,울산 남구 수암로 240,2,유모스트,2,,0,35.52401175,129.331781
경남 거창군,P256276,중앙정보통신,경남 거창군 거창읍 중앙로1길 9,2,뉴에이스,2,,0,35.68756133,127.9135416
부산 북구,P257686,골드통신_금곡점,부산 북구 금곡대로616번길 37,2,도매직영,2,,0,35.26218786,129.0161746
경남 거제시,P258686,(셀)휴대폰성지_장승포점,경남 거제시 옥수로10길 35,2,유모스트,2,,0,34.87623011,128.7313465
울산 울주군,P267220,폰앤포토,울산 울주군 범서읍 점촌3길 10-1,2,유모스트,1,에스엠,1,35.57345476,129.2405476
부산 남구,P271066,이레통신,부산 남구 동명로 113,2,도매직영,2,,0,35.1202991,129.1094377
경남 양산시,P272777,연동텔레콤,경남 양산시 서창로 177,2,빅뱅,2,,0,35.41530896,129.1715085
울산 울주군,P273201,진텔레콤,울산 울주군 범서읍 천상4길 14,2,유모스트,1,도매직영,1,35.56281409,129.2261505
부산 영도구,P273676,착한영도,부산 영도구 대교로 10-1,2,빅뱅,2,,0,35.09339203,129.0438881
부산 금정구,P276498,뉴에스정보통신,부산 금정구 금사로 75,2,도매직영,2,,0,35.21957252,129.1109873
대구 북구,P276601,성원정보통신,대구 북구 칠곡중앙대로 354,2,에스엠,2,,0,35.92719431,128.5478221
대구 서구,P276740,케이모바일,대구 서구 달서로 7,2,수인,2,,0,35.86284166,128.5715998
경북 포항시,P276793,대명종합상사,경북 포항시 남구 동해면 일월로 155,2,뉴에이스,2,,0,35.98830708,129.4498835
경북 영천시,P277383,철이네통신,경북 영천시 완산로 42,2,뉴에이스,2,,0,35.9638991,128.9392608
부산 동래구,P279343,수정모바일,부산 동래구 삼어로 4-1,2,도매직영,2,,0,35.19879593,129.1127666
부산 금정구,P279400,우신,부산 금정구 중앙대로1945번길 16,2,도매직영,2,,0,35.25807212,129.0901833
울산 남구,P280508,야후통신,울산 남구 삼호로 77,2,유모스트,2,,0,35.54951406,129.2726636
경남 창원시,P280850,UC모바일,경남 창원시 의창구 동읍 의창대로 855,2,에스엠,2,,0,35.27745011,128.6847569
울산 남구,P280930,기후텔레콤,울산 남구 수암로128번길 6,2,유모스트,2,,0,35.52727305,129.3208548
울산 남구,P282617,성신텔레콤 야음점,울산 남구 수암로 280,2,메타,2,,0,35.52174222,129.3351298
경남 거창군,P282627,SK새누리,경남 거창군 거창읍 거창대로 66,2,서부모바일,2,,0,35.687398,127.915774
경북 구미시,P283420,이노모바일,경북 구미시 고아읍 문장로 188,2,유모스트,2,,0,36.15005633,128.331065
경남 김해시,P283632,아바텔레콤,경남 김해시 해반천로144번길 35-27,2,에스엠,2,,0,35.26248837,128.8708092
경남 창원시,P283789,유림정보,경남 창원시 마산합포구 북성로 97,2,빅뱅,2,,0,35.21604305,128.5700882
대구 달성군,P284241,블루현풍,대구 달성군 현풍면 테크노상업로 48,2,태성,2,,0,35.69280211,128.4550833
대구 달서구,P285435,월드월성,대구 달서구 학산로7길 81,2,태성,2,,0,35.83557296,128.530547
경북 성주군,P285920,개성성주,경북 성주군 성주읍 성주읍4길 10-2,2,에스엠,2,,0,35.91929494,128.2861404
대구 서구,P287117,제이중리,대구 서구 서대구로25길 20,2,뉴에이스,2,,0,35.86940577,128.5521142
대구 서구,P287771,힐링통신,대구 서구 달서로 123,2,유모스트,2,,0,35.87321779,128.570913
경남 함안군,P287775,튼튼정보통신,경남 함안군 가야읍 남경길 32,2,도매직영,2,,0,35.27872394,128.4095938
경북 구미시,P290349,짱구구미,경북 구미시 상사동로27길 2,2,태성,2,,0,36.1012141,128.3588853
대구 달서구,P291214,엔젤통신 성서점,대구 달서구 선원로 95,2,유모스트,2,,0,35.85933819,128.5029503
울산 남구,P291327,굿모닝텔레콤,울산 남구 신복로 72,2,유모스트,2,,0,35.54960456,129.2549411
대구 달서구,P291944,자유통신,대구 달서구 달구벌대로 1726-8,2,공감,2,,0,35.85613623,128.5543392
경북 김천시,P292047,김천텔레콤,경북 김천시 자산로 77-1,2,도매직영,2,,0,36.11926969,128.1232067
경북 김천시,P292353,동양정보통신,경북 김천시 김천로 78,2,도매직영,2,,0,36.1252154,128.1110586
경남 창원시,P292684,제이제이마산,경남 창원시 마산회원구 내서읍 중리상곡로 92,2,수인,1,태성,1,35.24879397,128.5096235
대구 서구,P293388,에이스평리,대구 서구 국채보상로50길 20,2,에스엠,2,,0,35.86997804,128.5595135
경북 포항시,P293959,응답하라,경북 포항시 북구 학전로 38,2,에스엠,2,,0,36.05608847,129.3745225
경북 경산시,P296296,제이와이통신,경북 경산시 대학로 315,2,빅뱅,2,,0,35.83856837,128.7556155
대구 달서구,P296634,훈스마트텔레콤,대구 달서구 진천로 77,2,빅뱅,2,,0,35.81646348,128.5211196
울산 중구,P297664,샵텔레콤,울산 중구 우정3길 14,2,에스엠,2,,0,35.55916857,129.3110822
대구 중구,P297685,헬로우지에스엠,대구 중구 교동2길 23,2,태성,2,,0,35.87329719,128.5979077
대구 북구,P297694,폰&케이스,대구 북구 대학로 141-1,2,수인,2,,0,35.89669119,128.6136321
대구 달서구,P297761,금강산통신,대구 달서구 송현로7길 20,2,마라톤,2,,0,35.82091867,128.5463527
대구 동구,P297786,동촌모바일,대구 동구 동촌로 34,2,태성,2,,0,35.89015276,128.6465927
경북 경산시,P297899,준정보통신,경북 경산시 진량읍 공단로 453,2,도매직영,2,,0,35.87209608,128.8186496
경북 포항시,P298153,주식회사 씨엘 (양학),경북 포항시 북구 양학로 34,2,공감,2,,0,36.02685316,129.3501749
경남 창원시,P298244,MC텔레콤,경남 창원시 의창구 소계로90번길 1-1,2,태성,2,,0,35.25736562,128.5990356
경북 구미시,P298670,대박통신(선산),경북 구미시 선산읍 남문로 43-1,2,유모스트,2,,0,36.24155442,128.3012251
경북 포항시,P298725,레전드 텔레콤,경북 포항시 북구 천마로72번길 6,2,에스엠,2,,0,36.08284783,129.3974518
경남 창원시,P298789,교보동읍점,경남 창원시 의창구 동읍 동읍로 6,2,빅뱅,2,,0,35.27764564,128.6848557
대구 수성구,P298982,다음모바일,대구 수성구 고산로 123,2,수인,2,,0,35.84353925,128.705253
경북 영천시,P298986,행운텔레콤 2호점,경북 영천시 언하공단로 90,2,뉴에이스,2,,0,35.98620818,128.9538695
부산 서구,P299217,동아텔레콤,부산 서구 충무대로 155,2,도매직영,2,,0,35.084478,129.02454
경남 거제시,P299419,휴대폰프라자,경남 거제시 거제대로 3445,2,수인,2,,0,34.86736547,128.6935634
경북 포항시,P299468,미소텔레콤,경북 포항시 북구 양학로17번길 32,2,도매직영,2,,0,36.022949,129.349628
울산 동구,P299914,편한텔레콤,울산 동구 미포1길 10,2,도매직영,2,,0,35.5398828,129.4276338
부산 북구,P300026,상아정보통신,부산 북구 백양대로 1196,2,에스엠,2,,0,35.20905322,129.0055748
경남 통영시,P300201,조은통신,경남 통영시 안개로 12,2,도매직영,2,,0,34.85729608,128.4294837
대구 달서구,P301481,에스제이통신,대구 달서구 상화북로 185,2,유모스트,2,,0,35.81331244,128.5457017
부산 부산진구,P301547,굿모닝모바일2,부산 부산진구 엄광로124번길 21,2,에스엠,2,,0,35.14698298,129.0281005
경남 진주시,P301671,더바른폰가게,경남 진주시 초장로14번길 24,2,도매직영,2,,0,35.20545044,128.1141878
경남 진주시,P302418,대통령,경남 진주시 남강로659번길 6,2,도매직영,2,,0,35.19149169,128.0838002
대구 달서구,P302733,원(ONE)통신,대구 달서구 조암로6길 5-39,2,유안,2,,0,35.82482737,128.5248062
경북 김천시,P302838,해양통신,경북 김천시 김천로 67,2,도매직영,2,,0,36.12603738,128.11056
울산 남구,P303944,모바일#,울산 남구 월평로 158,2,유모스트,2,,0,35.54462874,129.3225726
경북 안동시,P304720,휴대폰멀티샵_안동,경북 안동시 경동로 228,2,도매직영,2,,0,36.57384249,128.6866566
울산 동구,P305234,골드모바일,울산 동구 방어진순환도로 1121,2,유모스트,2,,0,35.53915781,129.4259428
부산 해운대구,P305292,월드텔레콤(해운대점),부산 해운대구 해운대해변로 365,2,에스엠,1,도매직영,1,35.16467286,129.1689807
대구 달성군,P305652,(주)연우강창,대구 달성군 다사읍 달구벌대로 800,2,에스엠,2,,0,35.86232046,128.4588317
경남 창원시,P306508,폰사자(ss통신),경남 창원시 진해구 충무로 30,2,도매직영,2,,0,35.14847041,128.6571763
부산 남구,P307270,부산정보통신,부산 남구 동명로 126,2,빅뱅,2,,0,35.11978485,129.1107396
경북 영주시,P307729,영주총각통신,경북 영주시 목민로 54,2,뉴에이스,1,공감,1,36.80924865,128.6190204
경남 창원시,P307804,배티시티세븐,경남 창원시 성산구 원이대로 320,2,태성,2,,0,35.23966684,128.6544087
부산 북구,P309419,성일통신,부산 북구 금곡대로 지하 14,2,태성,2,,0,35.21097746,129.0049722
울산 중구,P310258,엔탑성남,울산 중구 학성로 80,2,에스엠,2,,0,35.55487058,129.3198339
울산 남구,P310272,공주텔레콤,울산 남구 대암로 100,2,유모스트,2,,0,35.5294798,129.3264058
부산 부산진구,P310440,엘림,부산 부산진구 당감서로80번길 19,2,메타,2,,0,35.16766185,129.0381835
경북 칠곡군,P311151,유코아 북삼점,경북 칠곡군 북삼읍 인강1길 19,2,뉴에이스,2,,0,36.06523992,128.3414078
대구 동구,P311806,서진안심,대구 동구 동호로 164,2,공감,2,,0,35.86937587,128.7327229
경남 함안군,P312371,폰카페,경남 함안군 가야읍 함안대로 557,2,도매직영,2,,0,35.27608884,128.4051496
경북 포항시,P312550,주식회사 씨엘 (연일),경북 포항시 남구 연일읍 철강로25번길 54-1,2,공감,2,,0,35.99655162,129.3461846
경남 사천시,P313008,스마트텔레콤,경남 사천시 사천읍 읍내1길 88,2,도매직영,2,,0,35.08379588,128.0869665
경북 포항시,P313180,주식회사 씨엘 (창포),경북 포항시 북구 새천년대로 1037,2,공감,2,,0,36.06142507,129.3703196
경북 문경시,P313191,건반장,경북 문경시 시청1길 25,2,도매직영,2,,0,36.58646376,128.1885432
부산 동구,P313730,현이네폰가게,부산 동구 진시장로 19-2,2,메타,2,,0,35.13735812,129.0589448
경남 창원시,P313745,박가통신_창원구암,경남 창원시 마산회원구 구암서6길 16,2,에스엠,2,,0,35.24843257,128.5920231
경남 진주시,P313852,티티텔레콤,경남 진주시 도동천로 84,2,서부모바일,2,,0,35.17914319,128.1097223
부산 사하구,P314816,명진텔레콤,부산 사하구 사하로141번길 20,2,유모스트,2,,0,35.09476456,128.9918078
경북 구미시,P315344,굿타임통신,경북 구미시 신비로 15,2,태성,2,,0,36.12288037,128.3644643
부산 사하구,P315930,코리아모바일,부산 사하구 감천로 125,2,에스엠,2,,0,35.08769776,129.0056066
대구 남구,P316431,SM모바일,대구 남구 봉덕로2길 17,2,태성,2,,0,35.84440408,128.5914035
부산 영도구,P317944,AS통신,부산 영도구 남항로 27,2,유모스트,2,,0,35.08925685,129.0395312
경남 진주시,P318563,미소통신,경남 진주시 초전북로61번길 15-14,2,수인,2,,0,35.20967751,128.1124334
부산 북구,P319565,(셀)휴대폰성지_화명2점,부산 북구 금곡대로 175,2,수석_경상,2,,0,35.22490144,129.0094765
부산 사하구,P320085,하이포레스트,부산 사하구 장평로 87,2,에스엠,2,,0,35.07478302,128.9714595
대구 달서구,P320275,엔젤감삼,대구 달서구 달구벌대로 1600,2,유모스트,2,,0,35.85153027,128.5417658
대구 북구,P321244,다원텔레콤2,대구 북구 팔달로 171,2,뉴에이스,2,,0,35.88894287,128.5687955
경남 김해시,P321604,영원텔레콤,경남 김해시 한림면 한림로 370-1,2,유모스트,2,,0,35.32057373,128.8028686
대구 달서구,P322273,미소월성,대구 달서구 월성로 36,2,빅뱅,1,유안,1,35.83171842,128.5314684
대구 서구,P322370,별별노원,대구 서구 고성로 95,2,에스엠,1,태성,1,35.88296625,128.5766647
대구 달성군,P323055,유안통신,대구 달성군 옥포면 돌미로 65,2,뉴에이스,2,,0,35.78066677,128.4409297
경남 진주시,P323878,LH모바일(초전점),경남 진주시 초전북로52번길 31-17,2,도매직영,2,,0,35.20639698,128.1134922
경남 밀양시,P325253,나로텔레콤(무안점),경남 밀양시 무안면 사명로 513-1,2,도매직영,2,,0,35.47051008,128.6519138
경남 창녕군,P325687,억조창녕,경남 창녕군 창녕읍 명덕로 58,2,뉴에이스,2,,0,35.54265212,128.4956584
경북 영주시,P325818,티텔레콤(휴천점),경북 영주시 남간로 2,2,뉴에이스,2,,0,36.81856766,128.6279558
대구 달서구,P326960,폰뱅크진천,대구 달서구 진천로8길 29,2,공감,2,,0,35.81252796,128.5268665
대구 동구,P331521,지구폰,대구 동구 아양로 338,2,뉴에이스,2,,0,35.89400227,128.6450898
경남 하동군,P332985,다모아휴대폰,경남 하동군 진교면 민다리길 57,2,도매직영,2,,0,35.02700335,127.903417
경남 김해시,P333220,후니텔레콤,경남 김해시 해반천로168번길 24,2,빅뱅,2,,0,35.26316379,128.8698076
부산 북구,P333525,웅비통신,부산 북구 만덕대로178번길 17,2,도매직영,2,,0,35.21247271,129.0243557
경북 구미시,P333580,하늘정보통신,경북 구미시 상사동로8길 6,2,유모스트,2,,0,36.08943353,128.3591111
경남 양산시,P333802,착한폰,경남 양산시 소주회야1길 9,2,태성,2,,0,35.40763028,129.1582711
부산 사하구,P334109,하랑 조아모바일,부산 사하구 하신번영로 210,2,도매직영,2,,0,35.0997577,128.9584714
경남 거제시,P334374,폰할인마트,경남 거제시 능포로 146,2,에스엠,2,,0,34.87648324,128.732007
대구 달서구,P334548,착한통신,대구 달서구 구마로52안길 57,2,유모스트,2,,0,35.83411657,128.5508042
경북 영덕군,P334732,폰샵,경북 영덕군 영덕읍 중앙길 108-2,2,도매직영,2,,0,36.4113271,129.3683467
경남 진주시,P334869,유스커피&통신,경남 진주시 도동천로 276,2,에스엠,2,,0,35.19135804,128.1249117
경북 성주군,P335454,영보통신,경북 성주군 성주읍 성주로 3235,2,에스엠,2,,0,35.91806703,128.2876677
